organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,recording_id,recording_date_time,task_id,aru_task_status,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_user_id,species_individual_comments,task_comments
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526404,2016-04-23 02:00:00,489249,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526406,2016-04-24 00:00:00,489251,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526408,2016-04-25 00:00:00,489253,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526409,2016-04-25 06:44:00,489254,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526407,2016-04-28 00:00:00,489252,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526412,2016-04-28 06:37:00,489257,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526413,2016-04-29 00:00:00,489258,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526410,2016-04-30 02:00:00,489255,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526411,2016-05-01 02:00:00,489256,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526415,2016-05-02 00:00:00,489260,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526414,2016-05-02 02:00:00,489259,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526416,2016-05-03 02:00:00,489261,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526417,2016-05-03 07:56:00,489262,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526418,2016-05-04 02:00:00,489263,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526423,2016-05-04 06:24:00,489268,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526419,2016-05-04 07:54:00,489264,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526420,2016-05-05 02:00:00,489265,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526421,2016-05-06 07:50:00,489266,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526422,2016-05-08 07:46:00,489267,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526424,2016-05-09 02:00:00,489269,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526426,2016-05-10 02:00:00,489271,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526425,2016-05-10 07:43:00,489270,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526429,2016-05-13 00:00:00,489274,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526432,2016-05-13 06:07:00,489277,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526427,2016-05-15 07:34:00,489272,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526428,2016-05-17 02:00:00,489273,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526431,2016-05-17 06:00:00,489276,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526430,2016-05-17 07:30:00,489275,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526433,2016-05-18 00:00:00,489278,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526434,2016-05-19 00:00:00,489279,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526435,2016-05-19 05:57:00,489280,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526436,2016-05-21 00:00:00,489281,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526437,2016-05-23 02:00:00,489282,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526438,2016-05-24 02:00:00,489283,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526439,2016-05-24 07:20:00,489284,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526441,2016-05-25 00:00:00,489286,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526443,2016-05-25 05:49:00,489288,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526442,2016-05-25 07:19:00,489287,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526440,2016-05-26 07:18:00,489285,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526445,2016-05-28 05:45:00,489290,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526444,2016-05-28 07:15:00,489289,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526446,2016-05-29 00:00:00,489291,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,1341-NW,33813,5500,-110.635551,51.700824,Wildlife Acoustics Inc,526448,2016-05-29 05:44:00,489293,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526447,2016-04-19 06:57:00,489292,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526449,2016-04-21 02:00:00,489294,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526450,2016-04-21 06:53:00,489295,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526453,2016-04-24 00:00:00,489298,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526451,2016-04-25 02:00:00,489296,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526454,2016-04-26 00:00:00,489299,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526452,2016-04-27 02:00:00,489297,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526455,2016-04-28 00:00:00,489300,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526456,2016-04-28 06:37:00,489301,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526457,2016-04-29 00:00:00,489302,New,60s,None,NONE,NONE,"",,,,,,,,,,2153,2153,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526459,2016-04-30 00:00:00,489304,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526458,2016-05-02 00:00:00,489303,New,60s,None,NONE,NONE,"",,,,,,,,,,2153,2153,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526460,2016-05-02 06:28:00,489305,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,Dogs barking
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526462,2016-05-04 00:00:00,489307,Malfunction,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526463,2016-05-04 06:24:00,489308,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526461,2016-05-05 02:00:00,489306,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526464,2016-05-05 06:22:00,489309,New,60s,None,NONE,NONE,"",,,,,,,,,,1060,1060,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526465,2016-05-07 00:00:00,489310,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526466,2016-05-08 00:00:00,489311,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526467,2016-05-08 02:00:00,489312,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526470,2016-05-08 06:16:00,489315,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526468,2016-05-09 07:45:00,489313,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526469,2016-05-11 02:00:00,489314,New,60s,None,NONE,NONE,"",,,,,,,,,,1060,1060,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526471,2016-05-12 00:00:00,489316,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526472,2016-05-13 00:00:00,489317,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526474,2016-05-13 06:07:00,489319,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526473,2016-05-13 07:37:00,489318,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526476,2016-05-14 02:00:00,489321,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526475,2016-05-14 07:35:00,489320,New,60s,None,NONE,NONE,"",,,,,,,,,,1060,1060,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526479,2016-05-15 06:04:00,489324,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526477,2016-05-16 02:00:00,489322,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526478,2016-05-18 02:00:00,489323,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526480,2016-05-19 00:00:00,489325,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526481,2016-05-19 02:00:00,489326,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526483,2016-05-20 00:00:00,489328,New,60s,None,NONE,NONE,"",,,,,,,,,,2153,2153,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526482,2016-05-20 02:00:00,489327,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526485,2016-05-20 07:26:00,489330,New,60s,None,NONE,NONE,"",,,,,,,,,,2153,2153,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526484,2016-05-21 02:00:00,489329,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526487,2016-05-21 05:54:00,489332,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526486,2016-05-22 02:00:00,489331,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526488,2016-05-23 00:00:00,489333,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526489,2016-05-23 05:52:00,489334,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526491,2016-05-24 00:00:00,489336,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526490,2016-05-24 02:00:00,489335,New,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526493,2016-05-25 00:00:00,489338,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526494,2016-05-27 00:00:00,489339,New,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526492,2016-05-27 02:00:00,489337,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526496,2016-05-27 05:46:00,489341,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526497,2016-05-28 00:00:00,489342,Bad Weather,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1342-NW,33817,5500,-110.422440,51.701118,Wildlife Acoustics Inc,526495,2016-05-28 07:15:00,489340,New,60s,None,NONE,NONE,"",,,,,,,,,,2153,2153,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526498,2016-04-20 02:00:00,489343,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526500,2016-04-20 06:55:00,489345,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526502,2016-04-23 00:00:00,489347,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526499,2016-04-23 02:00:00,489344,Bad Weather,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526503,2016-04-23 06:48:00,489348,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526501,2016-04-24 02:00:00,489346,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526507,2016-04-25 00:00:00,489352,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526506,2016-04-27 00:00:00,489351,New,60s,None,NONE,NONE,"",,,,,,,,,,1060,1060,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526504,2016-04-27 02:00:00,489349,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526509,2016-04-28 00:00:00,489354,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526505,2016-04-30 02:00:00,489350,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526508,2016-05-01 02:00:00,489353,New,60s,None,NONE,NONE,"",,,,,,,,,,1060,1060,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526513,2016-05-01 06:31:00,489358,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526512,2016-05-03 00:00:00,489357,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526510,2016-05-03 02:00:00,489355,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526514,2016-05-03 06:26:00,489359,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526511,2016-05-04 02:00:00,489356,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526516,2016-05-04 06:24:00,489361,Bad Weather,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526515,2016-05-04 07:54:00,489360,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526519,2016-05-05 00:00:00,489364,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526517,2016-05-05 06:22:00,489362,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526520,2016-05-06 00:00:00,489365,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526518,2016-05-06 02:00:00,489363,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526522,2016-05-06 06:20:00,489367,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526523,2016-05-07 06:18:00,489368,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526521,2016-05-08 02:00:00,489366,New,60s,None,NONE,NONE,"",,,,,,,,,,2153,2153,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526524,2016-05-09 06:15:00,489369,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526526,2016-05-10 00:00:00,489371,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526525,2016-05-12 02:00:00,489370,New,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526527,2016-05-13 07:37:00,489372,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526531,2016-05-14 00:00:00,489376,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526528,2016-05-14 02:00:00,489373,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526529,2016-05-14 07:35:00,489374,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526532,2016-05-16 00:00:00,489377,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526530,2016-05-16 02:00:00,489375,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526536,2016-05-17 06:00:00,489381,Bad Weather,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526533,2016-05-18 07:29:00,489378,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526534,2016-05-20 02:00:00,489379,New,60s,None,NONE,NONE,"",,,,,,,,,,2153,2153,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526538,2016-05-21 05:54:00,489383,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526535,2016-05-21 07:24:00,489380,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526537,2016-05-22 02:00:00,489382,New,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526541,2016-05-22 05:53:00,489386,Bad Weather,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526540,2016-05-23 00:00:00,489385,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526539,2016-05-23 02:00:00,489384,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,1343-NW,44601,5500,-110.099785,51.646827,Wildlife Acoustics Inc,526543,2016-05-24 05:50:00,489388,New,60s,None,NONE,NONE,"",,,,,,,,,,2153,2153,,
